episode_index,step_count,observation_state,action_taken,reward_received,terminated
4,307,[ 0.01275406  0.00839023 -0.00210164 -0.01530536],0,1.0,False
4,308,[ 0.01292186 -0.18670152 -0.00240774  0.27671373],0,1.0,False
4,309,[ 0.00918783  0.0084547   0.00312653 -0.01672762],1,1.0,False
4,310,[ 0.00935692  0.20353167  0.00279198 -0.30842245],1,1.0,False
4,311,[ 0.01342756  0.00837005 -0.00337647 -0.01486032],0,1.0,False
4,312,[ 0.01359496 -0.18670331 -0.00367368  0.2767554 ],0,1.0,False
4,313,[ 0.00986089  0.00847086  0.00186143 -0.01708395],1,1.0,False
4,314,[ 0.01003031  0.20356606  0.00151975 -0.309179  ],1,1.0,False
4,315,[ 0.01410163  0.00842249 -0.00466383 -0.01601717],0,1.0,False
4,316,[ 0.01427008 -0.18663226 -0.00498417  0.27519062],0,1.0,False
4,317,[ 0.01053744  0.00856044  0.00051964 -0.01906014],1,1.0,False
4,318,[ 1.0708644e-02 -1.8656896e-01  1.3843841e-04  2.7378669e-01],0,1.0,False
4,319,[ 0.00697727  0.00855102  0.00561417 -0.01885257],1,1.0,False
4,320,[ 0.00714829  0.203592    0.00523712 -0.30975887],1,1.0,False
4,321,[ 0.01122013  0.00839583 -0.00095806 -0.01542893],0,1.0,False
4,322,[ 0.01138804 -0.18671237 -0.00126664  0.27695158],0,1.0,False
4,323,[ 0.0076538   0.00842763  0.0042724  -0.01613059],1,1.0,False
4,324,[ 0.00782235  0.20348805  0.00394978 -0.30746245],1,1.0,False
4,325,[ 0.01189211  0.00831004 -0.00219947 -0.0135365 ],0,1.0,False
4,326,[ 0.01205831 -0.18678029 -0.0024702   0.27845165],0,1.0,False
4,327,[ 0.0083227   0.00837681  0.00309884 -0.01500934],1,1.0,False
4,328,[ 0.00849024  0.20345418  0.00279865 -0.30671296],1,1.0,False
4,329,[ 0.01255932  0.00829246 -0.00333561 -0.01314871],0,1.0,False
4,330,[ 0.01272517 -0.1867815  -0.00359858  0.27847993],0,1.0,False
4,331,[ 0.00898954  0.00839161  0.00197102 -0.01533581],1,1.0,False
4,332,[ 0.00915737  0.20348524  0.0016643  -0.3073962 ],1,1.0,False
4,333,[ 0.01322708  0.00833961 -0.00448362 -0.01418886],0,1.0,False
4,334,[ 0.01339387 -0.18671775 -0.0047674   0.27707607],0,1.0,False
4,335,[ 0.00965952  0.00847189  0.00077412 -0.01710668],1,1.0,False
4,336,[ 0.00982895 -0.18666115  0.00043199  0.27582037],0,1.0,False
4,337,[ 0.00609573  0.00845463  0.00594839 -0.01672626],1,1.0,False
4,338,[ 0.00626482  0.20349076  0.00561387 -0.30752647],1,1.0,False
4,339,[ 0.01033464  0.00828928 -0.00053666 -0.01307838],0,1.0,False
4,340,[ 0.01050042 -0.18682498 -0.00079823  0.27943516],0,1.0,False
4,341,[ 0.00676393  0.00830835  0.00479048 -0.01349941],1,1.0,False
4,342,[ 0.00693009  0.20336127  0.00452049 -0.30466703],1,1.0,False
4,343,[ 0.01099732  0.0081752  -0.00157285 -0.01056189],0,1.0,False
4,344,[ 0.01116082 -0.18692416 -0.00178409  0.28162438],0,1.0,False
4,345,[ 0.00742234  0.00822319  0.0038484  -0.01162072],1,1.0,False
4,346,[ 0.0075868   0.20328975  0.00361598 -0.30308697],1,1.0,False
4,347,[ 0.0116526   0.00811644 -0.00244576 -0.00926583],0,1.0,False
4,348,[ 0.01181493 -0.18697035 -0.00263107  0.28264442],0,1.0,False
4,349,[ 0.00807552  0.00818903  0.00302181 -0.01086716],1,1.0,False
4,350,[ 0.0082393   0.20326751  0.00280447 -0.30259514],1,1.0,False
4,351,[ 0.01230465  0.00810571 -0.00324743 -0.00902906],0,1.0,False
4,352,[ 0.01246676 -0.18696952 -0.00342801  0.2826275 ],0,1.0,False
4,353,[ 0.00872737  0.00820116  0.00222454 -0.01113464],1,1.0,False
4,354,[ 0.0088914   0.20329113  0.00200184 -0.30311486],1,1.0,False
4,355,[ 0.01295722  0.00814071 -0.00406045 -0.00980128],0,1.0,False
4,356,[ 0.01312003 -0.18692277 -0.00425648  0.28159776],0,1.0,False
4,357,[ 0.00938158  0.00825964  0.00137548 -0.01242459],1,1.0,False
4,358,[ 0.00954677  0.20336184  0.00112699 -0.30467322],1,1.0,False
4,359,[ 0.01361401  0.00822384 -0.00496648 -0.01163508],0,1.0,False
4,360,[ 0.01377849 -0.18682653 -0.00519918  0.27947673],0,1.0,False
4,361,[ 0.01004195  0.0083692   0.00039035 -0.01484146],1,1.0,False
4,362,[ 1.0209339e-02 -1.8675835e-01  9.3524977e-05  2.7796459e-01],0,1.0,False
4,363,[ 0.00647417  0.00836227  0.00565282 -0.01468882],1,1.0,False
4,364,[ 0.00664142  0.2034027   0.00535904 -0.30558288],1,1.0,False
4,365,[ 0.01070947  0.00820479 -0.00075262 -0.01121467],0,1.0,False
4,366,[ 0.01087357 -0.18690637 -0.00097691  0.28123072],0,1.0,False
4,367,[ 0.00713544  0.00822951  0.0046477  -0.01176017],1,1.0,False
4,368,[ 0.00730003  0.2032845   0.0044125  -0.3029731 ],1,1.0,False
4,369,[ 0.01136572  0.00809994 -0.00164696 -0.00890182],0,1.0,False
4,370,[ 0.01152772 -0.18699835 -0.001825    0.28326103],0,1.0,False
4,371,[ 0.00778775  0.00814958  0.00384022 -0.00999695],1,1.0,False
4,372,[ 0.00795074  0.20321625  0.00364028 -0.30146578],1,1.0,False
4,373,[ 0.01201507  0.0080426  -0.00238903 -0.007637  ],0,1.0,False
4,374,[ 0.01217592 -0.18704501 -0.00254177  0.2842912 ],0,1.0,False
4,375,[ 0.00843502  0.00811311  0.00314405 -0.00919229],1,1.0,False
4,376,[ 0.00859728  0.20318983  0.00296021 -0.30088156],1,1.0,False
4,377,[ 0.01266108  0.00802581 -0.00305742 -0.00726653],0,1.0,False
4,378,[ 0.0128216  -0.18705216 -0.00320276  0.28445017],0,1.0,False
4,379,[ 0.00908055  0.00811532  0.00248625 -0.00924116],1,1.0,False
4,380,[ 0.00924286  0.20320153  0.00230142 -0.3011386 ],1,1.0,False
4,381,[ 0.01330689  0.00804685 -0.00372135 -0.00773075],0,1.0,False
4,382,[ 0.01346783 -0.18702154 -0.00387596  0.28377572],0,1.0,False
4,383,[ 0.0097274   0.00815549  0.00179955 -0.01012713],1,1.0,False
4,384,[ 0.00989051  0.20325159  0.00159701 -0.30224174],1,1.0,False
4,385,[ 0.01395554  0.00810691 -0.00444783 -0.00905557],0,1.0,False
4,386,[ 0.01411767 -0.18695098 -0.00462894  0.2822207 ],0,1.0,False
4,387,[ 0.01037866  0.0082367   0.00101548 -0.01191857],1,1.0,False
4,388,[ 0.01054339  0.20334406  0.00077711 -0.30428094],1,1.0,False
4,389,[ 0.01461027  0.00821105 -0.00530851 -0.01135303],0,1.0,False
4,390,[ 0.01477449 -0.18683437 -0.00553557  0.27965027],0,1.0,False
4,391,[ 1.1037804e-02  8.3661107e-03  5.7432448e-05 -1.4773396e-02],1,1.0,False
4,392,[ 1.12051265e-02 -1.86756670e-01 -2.38035456e-04  2.77927637e-01],0,1.0,False
4,393,[ 0.00746999  0.00836868  0.00532052 -0.01483034],1,1.0,False
4,394,[ 0.00763737  0.20341393  0.00502391 -0.30582985],1,1.0,False
4,395,[ 0.01170565  0.00822075 -0.00109269 -0.01156674],0,1.0,False
4,396,[ 0.01187006 -0.18688552 -0.00132402  0.28077123],0,1.0,False
4,397,[ 0.00813235  0.0082553   0.0042914  -0.012329  ],1,1.0,False
4,398,[ 0.00829746  0.20331544  0.00404482 -0.30365485],1,1.0,False
4,399,[ 0.01236376  0.00813608 -0.00202827 -0.00969903],0,1.0,False
4,400,[ 0.01252649 -0.18695672 -0.00222225  0.28234327],0,1.0,False
4,401,[ 0.00878735  0.00819685  0.00342461 -0.01103972],1,1.0,False
4,402,[ 0.00895129  0.20326953  0.00320382 -0.30264017],1,1.0,False
4,403,[ 0.01301668  0.00810206 -0.00284899 -0.00894856],0,1.0,False
4,404,[ 0.01317872 -0.18697892 -0.00302796  0.2828341 ],0,1.0,False
4,405,[ 0.00943914  0.00818609  0.00262872 -0.01080228],1,1.0,False
4,406,[ 0.00960286  0.20327024  0.00241268 -0.30265465],1,1.0,False
4,407,[ 0.01366827  0.00811399 -0.00364041 -0.0092118 ],0,1.0,False
4,408,[ 0.01383055 -0.18695557 -0.00382465  0.28232032],0,1.0,False
4,409,[ 0.01009144  0.00822073  0.00182176 -0.01156643],1,1.0,False
4,410,[ 0.01025585  0.20331651  0.00159043 -0.303674  ],1,1.0,False
4,411,[ 0.01432218  0.00817193 -0.00448305 -0.01048993],0,1.0,False
4,412,[ 0.01448562 -0.18688545 -0.00469285  0.2807752 ],0,1.0,False
4,413,[ 0.01074791  0.00830313  0.00092265 -0.01338416],1,1.0,False
4,414,[ 0.01091397  0.20341183  0.00065497 -0.30577582],1,1.0,False
4,415,[ 0.01498221  0.00828056 -0.00546055 -0.01288642],0,1.0,False
4,416,[ 0.01514782 -0.18676266 -0.00571828  0.27806866],0,1.0,False
4,417,[ 0.01141257  0.0084404  -0.0001569  -0.01641232],1,1.0,False
4,418,[ 0.01158138 -0.1866793  -0.00048515  0.2762211 ],0,1.0,False
4,419,[ 0.00784779  0.00844957  0.00503927 -0.0166148 ],1,1.0,False
4,420,[ 0.00801678  0.2034989   0.00470698 -0.30770352],1,1.0,False
4,421,[ 0.01208676  0.00831019 -0.00144709 -0.01353987],0,1.0,False
4,422,[ 0.01225296 -0.18679097 -0.00171789  0.27868614],0,1.0,False
4,423,[ 0.00851714  0.00835544  0.00385583 -0.01453812],1,1.0,False
4,424,[ 0.00868425  0.20342188  0.00356507 -0.306002  ],1,1.0,False
4,425,[ 0.01275269  0.00824931 -0.00255497 -0.01219687],0,1.0,False
4,426,[ 0.01291768 -0.18683591 -0.00279891  0.27967885],0,1.0,False
4,427,[ 0.00918096  0.00832586  0.00279467 -0.01388554],1,1.0,False
4,428,[ 0.00934748  0.20340762  0.00251696 -0.3056854 ],1,1.0,False
4,429,[ 0.01341563  0.00824989 -0.00359675 -0.01220976],0,1.0,False
4,430,[ 0.01358063 -0.1868203  -0.00384095  0.27933618],0,1.0,False
4,431,[ 0.00984422  0.00835624  0.00174578 -0.01455569],1,1.0,False
4,432,[ 0.01001135  0.20345311  0.00145466 -0.3066873 ],1,1.0,False
4,433,[ 0.01408041  0.00831046 -0.00467908 -0.01354596],0,1.0,False
4,434,[ 0.01424662 -0.18674408 -0.00495     0.277657  ],0,1.0,False
4,435,[ 0.01051173  0.00844814  0.00060314 -0.01658304],1,1.0,False
4,436,[ 1.0680698e-02 -1.8668245e-01  2.7147730e-04  2.7629012e-01],0,1.0,False
4,437,[ 0.00694705  0.00843562  0.00579728 -0.01630717],1,1.0,False
4,438,[ 0.00711576  0.20347396  0.00547114 -0.30715537],1,1.0,False
4,439,[ 0.01118524  0.00827447 -0.00067197 -0.01275201],0,1.0,False
4,440,[ 0.01135073 -0.18683784 -0.00092701  0.27971882],0,1.0,False
4,441,[ 0.00761397  0.00829733  0.00466737 -0.01325634],1,1.0,False
4,442,[ 0.00777992  0.20335203  0.00440224 -0.304463  ],1,1.0,False
4,443,[ 0.01184696  0.00816762 -0.00168702 -0.01039498],0,1.0,False
4,444,[ 0.01201031 -0.18693009 -0.00189492  0.2817552 ],0,1.0,False
4,445,[ 0.00827171  0.00821884  0.00374018 -0.01152478],1,1.0,False
4,446,[ 0.00843609  0.20328695  0.00350969 -0.30302528],1,1.0,False
4,447,[ 0.01250183  0.00811515 -0.00255082 -0.00923755],0,1.0,False
4,448,[ 0.01266413 -0.18697011 -0.00273557  0.28263947],0,1.0,False
4,449,[ 0.00892473  0.00819074  0.00291722 -0.01090499],1,1.0,False
4,450,[ 0.00908854  0.20327073  0.00269912 -0.30266607],1,1.0,False
4,451,[ 0.01315396  0.00811042 -0.0033542  -0.00913312],0,1.0,False
4,452,[ 0.01331617 -0.18696326 -0.00353686  0.28248963],0,1.0,False
4,453,[ 0.0095769   0.00820895  0.00211293 -0.01130671],1,1.0,False
4,454,[ 0.00974108  0.20330054  0.00188679 -0.30332223],1,1.0,False
4,455,[ 0.01380709  0.00815175 -0.00417965 -0.01004485],0,1.0,False
4,456,[ 0.01397012 -0.18691002 -0.00438055  0.28131643],0,1.0,False
4,457,[ 0.01023192  0.00827415  0.00124578 -0.01274489],1,1.0,False
4,458,[ 0.01039741  0.20337822  0.00099088 -0.3050345 ],1,1.0,False
4,459,[ 0.01446497  0.00824215 -0.00510981 -0.01203923],0,1.0,False
4,460,[ 0.01462981 -0.18680614 -0.00535059  0.27902713],0,1.0,False
4,461,[ 0.01089369  0.00839172  0.00022995 -0.01533856],1,1.0,False
4,462,[ 1.1061526e-02 -1.8673353e-01 -7.6819153e-05  2.7741691e-01],0,1.0,False
4,463,[ 0.00732686  0.00838952  0.00547152 -0.01529024],1,1.0,False
4,464,[ 0.00749465  0.20343257  0.00516571 -0.30624184],1,1.0,False
4,465,[ 0.0115633   0.0082374  -0.00095912 -0.01193425],0,1.0,False
4,466,[ 0.01172805 -0.18687078 -0.00119781  0.2804459 ],0,1.0,False
4,467,[ 0.00799063  0.00826824  0.00441111 -0.01261457],1,1.0,False
4,468,[ 0.008156    0.20332664  0.00415882 -0.30390248],1,1.0,False
4,469,[ 0.01222253  0.00814568 -0.00191923 -0.00991086],0,1.0,False
4,470,[ 0.01238544 -0.1869487  -0.00211745  0.2821659 ],0,1.0,False
4,471,[ 0.00864647  0.00820339  0.00352587 -0.0111841 ],1,1.0,False
4,472,[ 0.00881054  0.20327461  0.00330219 -0.3027525 ],1,1.0,False
4,473,[ 0.01287603  0.00810574 -0.00275286 -0.00902996],0,1.0,False
4,474,[ 0.01303814 -0.18697663 -0.00293346  0.28278315],0,1.0,False
4,475,[ 0.00929861  0.00818705  0.0027222  -0.01082354],1,1.0,False
4,476,[ 0.00946235  0.20326985  0.00250573 -0.30264634],1,1.0,False
4,477,[ 0.01352775  0.00811228 -0.0035472  -0.00917421],0,1.0,False
4,478,[ 0.01368999 -0.18695863 -0.00373068  0.28238744],0,1.0,False
4,479,[ 0.00995082  0.00821634  0.00191707 -0.01146981],1,1.0,False
4,480,[ 0.01011515  0.20331076  0.00168767 -0.30354726],1,1.0,False
4,481,[ 0.01418136  0.00816479 -0.00438327 -0.01033256],0,1.0,False
4,482,[ 0.01434466 -0.18689403 -0.00458992  0.28096417],0,1.0,False
4,483,[ 0.01060678  0.00829309  0.00102936 -0.01316285],1,1.0,False
4,484,[ 0.01077264  0.20340027  0.0007661  -0.30552083],1,1.0,False
4,485,[ 0.01484065  0.00826741 -0.00534431 -0.01259639],0,1.0,False
4,486,[ 0.01500599 -0.18677749 -0.00559624  0.27839556],0,1.0,False
4,487,[ 1.1270444e-02  8.4238453e-03 -2.8329754e-05 -1.6047142e-02],1,1.0,False
4,488,[ 0.01143892 -0.1866977  -0.00034927  0.27662686],0,1.0,False
4,489,[ 0.00770497  0.00842923  0.00518326 -0.01616622],1,1.0,False
4,490,[ 0.00787355  0.20347647  0.00485994 -0.30720928],1,1.0,False
4,491,[ 0.01194308  0.0082856  -0.00128425 -0.01299762],0,1.0,False
4,492,[ 0.01210879 -0.1868179  -0.0015442   0.27927983],0,1.0,False
4,493,[ 0.00837243  0.00832604  0.0040414  -0.01388972],1,1.0,False
4,494,[ 0.00853896  0.2033898   0.0037636  -0.3052948 ],1,1.0,False
4,495,[ 0.01260675  0.00821442 -0.00234229 -0.01142731],0,1.0,False
4,496,[ 0.01277104 -0.18687387 -0.00257084  0.28051567],0,1.0,False
4,497,[ 0.00903356  0.00828466  0.00303948 -0.01297697],1,1.0,False
4,498,[ 0.00919926  0.2033629   0.00277994 -0.30469936],1,1.0,False
4,499,[ 0.01326651  0.00820144 -0.00331405 -0.01114101],0,1.0,False
5,0,[-0.03361356 -0.19972485 -0.01548897  0.3075886 ],0,1.0,False
5,1,[-0.03760805 -0.00438566 -0.0093372   0.01006138],1,1.0,False
5,2,[-0.03769577 -0.19937247 -0.00913597  0.29978374],0,1.0,False
5,3,[-0.04168322 -0.00412149 -0.0031403   0.00423356],1,1.0,False
5,4,[-0.04176565 -0.19919828 -0.00305563  0.29592404],0,1.0,False
5,5,[-0.04574961 -0.00403289  0.00286285  0.00227898],1,1.0,False
5,6,[-0.04583027 -0.19919579  0.00290843  0.2958638 ],0,1.0,False
5,7,[-0.04981419 -0.00411541  0.00882571  0.00409956],1,1.0,False
5,8,[-0.04989649  0.19087885  0.0089077  -0.28578573],1,1.0,False
5,9,[-0.04607892 -0.00436899  0.00319198  0.00969325],0,1.0,False
5,10,[-0.0461663  -0.19953658  0.00338585  0.30338156],0,1.0,False
5,11,[-0.05015703 -0.00446304  0.00945348  0.01176839],1,1.0,False
5,12,[-0.05024629  0.19052207  0.00968885 -0.2779169 ],1,1.0,False
5,13,[-0.04643585 -0.00473675  0.00413051  0.01780604],0,1.0,False
5,14,[-0.04653058  0.19032572  0.00448663 -0.2735708 ],1,1.0,False
5,15,[-0.04272407 -0.00485996 -0.00098478  0.02052384],0,1.0,False
5,16,[-0.04282127 -0.19996777 -0.00057431  0.3128959 ],0,1.0,False
5,17,[-0.04682062 -0.00483765  0.00568361  0.0200319 ],1,1.0,False
5,18,[-0.04691738  0.19020234  0.00608425 -0.2708524 ],1,1.0,False
5,19,[-0.04311333 -0.00500591  0.0006672   0.02374332],0,1.0,False
5,20,[-0.04321345  0.19010647  0.00114207 -0.26872903],1,1.0,False
5,21,[-0.03941132 -0.00503176 -0.00423251  0.0243139 ],0,1.0,False
5,22,[-0.03951195 -0.20009276 -0.00374624  0.31565842],0,1.0,False
5,23,[-0.04351381 -0.00491765  0.00256693  0.02179642],1,1.0,False
5,24,[-0.04361216  0.1901674   0.00300286 -0.2700755 ],1,1.0,False
5,25,[-0.03980881 -0.00499728 -0.00239865  0.02355303],0,1.0,False
5,26,[-0.03990876 -0.20008475 -0.00192759  0.31547818],0,1.0,False
5,27,[-0.04391045 -0.00493539  0.00438198  0.02218799],1,1.0,False
5,28,[-0.04400916  0.19012344  0.00482574 -0.26910916],1,1.0,False
5,29,[-0.04020669 -0.00506704 -0.00055645  0.02509192],0,1.0,False
5,30,[-4.0308032e-02 -2.0018101e-01 -5.4608889e-05  3.1759924e-01],0,1.0,False
5,31,[-0.04431165 -0.00505828  0.00629738  0.02489908],1,1.0,False
5,32,[-0.04441282  0.1899728   0.00679536 -0.2657903 ],1,1.0,False
5,33,[-0.04061336 -0.00524548  0.00147955  0.02902815],0,1.0,False
5,34,[-0.04071827  0.18985523  0.00206011 -0.2631876 ],1,1.0,False
5,35,[-0.03692117 -0.00529607 -0.00320364  0.0301444 ],0,1.0,False
5,36,[-0.03702709 -0.20037194 -0.00260075  0.32181484],0,1.0,False
5,37,[-0.04103453 -0.00521304  0.00383555  0.02831287],1,1.0,False
5,38,[-0.04113879  0.1898537   0.0044018  -0.26315743],1,1.0,False
5,39,[-0.03734172 -0.00533081 -0.00086134  0.03091061],0,1.0,False
5,40,[-3.7448332e-02  1.8980348e-01 -2.4313256e-04 -2.6204395e-01],1,1.0,False
5,41,[-0.03365226 -0.005315   -0.00548401  0.03056227],0,1.0,False
5,42,[-0.03375856 -0.20035788 -0.00487277  0.3215099 ],0,1.0,False
5,43,[-0.03776572 -0.00516688  0.00155743  0.02729428],1,1.0,False
5,44,[-0.03786906  0.1899327   0.00210332 -0.26489684],1,1.0,False
5,45,[-0.0340704  -0.0052192  -0.00319462  0.02844874],0,1.0,False
5,46,[-0.03417479 -0.2002952  -0.00262564  0.32012203],0,1.0,False
5,47,[-0.03818069 -0.00513595  0.0037768   0.02661222],1,1.0,False
5,48,[-0.03828341  0.18993163  0.00430904 -0.2648767 ],1,1.0,False
5,49,[-0.03448478 -0.00525155 -0.00098849  0.02916222],0,1.0,False
5,50,[-0.03458981  0.18988456 -0.00040525 -0.26383242],1,1.0,False
5,51,[-0.03079212 -0.0052316  -0.0056819   0.02872266],0,1.0,False
5,52,[-0.03089675 -0.2002716  -0.00510744  0.3196075 ],0,1.0,False
5,53,[-0.03490218 -0.0050773   0.00128471  0.02531824],1,1.0,False
5,54,[-0.03500373  0.19002621  0.00179107 -0.26695907],1,1.0,False
5,55,[-0.0312032  -0.00512126 -0.00354811  0.02628824],0,1.0,False
5,56,[-0.03130563 -0.20019215 -0.00302235  0.31784958],0,1.0,False
5,57,[-0.03530947 -0.00502728  0.00333465  0.02421506],1,1.0,False
5,58,[-0.03541002  0.19004668  0.00381895 -0.26741388],1,1.0,False
5,59,[-0.03160908 -0.00512956 -0.00152933  0.02647111],0,1.0,False
5,60,[-0.03171168  0.19001429 -0.00099991 -0.26669395],1,1.0,False
5,61,[-0.02791139 -0.00509337 -0.00633379  0.02567344],0,1.0,False
5,62,[-0.02801326 -0.20012392 -0.00582032  0.31635126],0,1.0,False
5,63,[-0.03201573 -0.00491955  0.00050671  0.02183851],1,1.0,False
5,64,[-0.03211413  0.19019513  0.00094348 -0.2706845 ],1,1.0,False
5,65,[-0.02831022 -0.00494027 -0.00447021  0.02229585],0,1.0,False
5,66,[-0.02840903 -0.19999783 -0.0040243   0.31356505],0,1.0,False
5,67,[-0.03240899 -0.00481879  0.002247    0.01961569],1,1.0,False
5,68,[-0.03250536  0.19027087  0.00263932 -0.27235743],1,1.0,False
5,69,[-0.02869994 -0.00488864 -0.00280783  0.02115677],0,1.0,False
5,70,[-0.02879772 -0.19997022 -0.0023847   0.3129525 ],0,1.0,False
5,71,[-0.03279712 -0.00481437  0.00387435  0.01951845],1,1.0,False
5,72,[-0.03289341  0.1902518   0.00426472 -0.27193958],1,1.0,False
5,73,[-0.02908837 -0.00493074 -0.00117407  0.02208542],0,1.0,False
5,74,[-0.02918699 -0.20003584 -0.00073236  0.3143977 ],0,1.0,False
5,75,[-0.0331877  -0.00490346  0.00555559  0.02148388],1,1.0,False
5,76,[-0.03328577  0.19013838  0.00598527 -0.26944104],1,1.0,False
5,77,[-0.02948301 -0.00506847  0.00059645  0.02512366],0,1.0,False
5,78,[-0.02958437  0.19004492  0.00109892 -0.26737103],1,1.0,False
5,79,[-0.02578348 -0.0050927  -0.0042485   0.02565832],0,1.0,False
5,80,[-0.02588533 -0.20015347 -0.00373533  0.31699777],0,1.0,False
5,81,[-0.0298884  -0.00497851  0.00260463  0.0231392 ],1,1.0,False
5,82,[-0.02998797  0.19010599  0.00306741 -0.2687208 ],1,1.0,False
5,83,[-0.02618585 -0.0050596  -0.00230701  0.02492802],0,1.0,False
5,84,[-0.02628704 -0.20014839 -0.00180845  0.31688216],0,1.0,False
5,85,[-0.03029001 -0.00500073  0.0045292   0.02362947],1,1.0,False
5,86,[-0.03039002  0.19005598  0.00500179 -0.267621  ],1,1.0,False
5,87,[-0.02658891 -0.005137   -0.00035063  0.02663531],0,1.0,False
5,88,[-2.6691645e-02  1.8998998e-01  1.8207266e-04 -2.6615822e-01],1,1.0,False
5,89,[-0.02289185 -0.00513457 -0.00514109  0.02658213],0,1.0,False
5,90,[-0.02299454 -0.20018242 -0.00460945  0.31763855],0,1.0,False
5,91,[-0.02699818 -0.00499512  0.00174332  0.02350555],1,1.0,False
5,92,[-0.02709809  0.19010179  0.00221343 -0.26862684],1,1.0,False
5,93,[-0.02329605 -0.00505168 -0.0031591   0.0247534 ],0,1.0,False
5,94,[-0.02339708 -0.20012818 -0.00266404  0.31643793],0,1.0,False
5,95,[-0.02739965 -0.00496839  0.00366472  0.02291605],1,1.0,False
5,96,[-0.02749902  0.19010082  0.00412304 -0.26860836],1,1.0,False
5,97,[-0.023697   -0.00507973 -0.00124912  0.02537213],0,1.0,False
5,98,[-0.02379859  0.19006011 -0.00074168 -0.26770464],1,1.0,False
5,99,[-0.01999739 -0.00505125 -0.00609577  0.02474426],0,1.0,False
5,100,[-0.02009842 -0.20008525 -0.00560089  0.3154977 ],0,1.0,False
5,101,[-0.02410012 -0.00488397  0.00070907  0.0210537 ],1,1.0,False
5,102,[-0.0241978   0.1902278   0.00113014 -0.27140543],1,1.0,False
5,103,[-0.02039325 -0.00491025 -0.00429797  0.02163374],0,1.0,False
5,104,[-0.02049145 -0.1999703  -0.00386529  0.31295753],0,1.0,False
5,105,[-0.02449086 -0.0047935   0.00239386  0.0190581 ],1,1.0,False
5,106,[-0.02458673  0.19029404  0.00277502 -0.27286857],1,1.0,False
5,107,[-0.02078085 -0.0048674  -0.00268235  0.02068831],0,1.0,False
5,108,[-0.02087819 -0.19995078 -0.00226859  0.31252372],0,1.0,False
5,109,[-0.02487721 -0.00479659  0.00398189  0.01912621],1,1.0,False
5,110,[-0.02497314  0.19026804  0.00436441 -0.27229774],1,1.0,False
5,111,[-0.02116778 -0.00491592 -0.00108154  0.02175855],0,1.0,False
5,112,[-0.0212661   0.19022152 -0.00064637 -0.27126542],1,1.0,False
5,113,[-0.01746167 -0.0048912  -0.00607168  0.02121357],0,1.0,False
5,114,[-0.01755949 -0.19992556 -0.00564741  0.31197464],0,1.0,False
5,115,[-0.021558   -0.0047236   0.00059208  0.01751606],1,1.0,False
5,116,[-0.02165248  0.19038986  0.0009424  -0.27498   ],1,1.0,False
5,117,[-0.01784468 -0.00474553 -0.0045572   0.01800001],0,1.0,False
5,118,[-0.01793959 -0.19980183 -0.0041972   0.30924162],0,1.0,False
5,119,[-0.02193563 -0.00462033  0.00198764  0.01523797],1,1.0,False
5,120,[-0.02202803  0.19047306  0.0022924  -0.27681717],1,1.0,False
5,121,[-0.01821857 -0.00468152 -0.00324395  0.01658789],0,1.0,False
5,122,[-0.0183122  -0.1997568  -0.00291219  0.30824554],0,1.0,False
5,123,[-0.02230734 -0.00459348  0.00325272  0.01464563],1,1.0,False
5,124,[-0.02239921  0.19048168  0.00354563 -0.27700925],1,1.0,False
5,125,[-0.01858957 -0.00469068 -0.00199455  0.01678985],0,1.0,False
5,126,[-0.01868339 -0.19978397 -0.00165875  0.3088428 ],0,1.0,False
5,127,[-0.02267907 -0.00463842  0.0045181   0.01563722],1,1.0,False
5,128,[-0.02277184  0.19041844  0.00483085 -0.27561677],1,1.0,False
